Name	Kind	Camp	Series	Treasure	Treasure1	HeadImageSet	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	CuffType	BootType	ShoulderType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Skill2	Skill3	Skill4	Skill5	ActionScript	ActionTime	BreakTime	LevelScript	ExpParam	SkillExp	LifeParam	LifeReplenish	ARParam	DefenseParam	MinMeleeDamage	MaxMeleeDamage	MinRangeDamage	MaxRangeDamage	MinFireDamage	MaxFireDamage	MinColdDamage	MaxColdDamage	MinWindDamage	MaxWindDamage	MinLightingDamage	MaxLightingDamage	MinBlackDamage	MaxBlackDamage	MinPoisonDamage	MaxPoisonDamage	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	MeleeResist	RangeResist	FireResist	ColdResist	WindResist	LightResist	BlackResist	PoisonResist	ReviveFrame	Stature	DropRateFile	DropRateFile1	DropRateFile2	DropRateFile3	AIMaxTime	BarrierW	BarrierH	DeathScript	NpcColor	ReviveBuff	DeathBuff	GUID	LifeBarType	ShowLifePercent	NameColor	Blood			
Ðþ¹ê11	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1691,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	275|333									
Ðþ¹ê12	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1692,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	275|333									
Ðþ¹ê13	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1693,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	275|333									
Ðþ¹ê14	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1694,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	275|333									
Ðþ¹ê15	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1695,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	275|333									
Ðþ¹ê21	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1691,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	276|333									
Ðþ¹ê22	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1692,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	276|333									
Ðþ¹ê23	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1693,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	276|333									
Ðþ¹ê24	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1694,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	276|333									
Ðþ¹ê25	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1695,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	276|333									
Ðþ¹ê31	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1691,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	277|333									
Ðþ¹ê32	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1692,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	277|333									
Ðþ¹ê33	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1693,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	277|333									
Ðþ¹ê34	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1694,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	277|333									
Ðþ¹ê35	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1695,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	277|333									
Ðþ¹ê41	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1691,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	278|333									
Ðþ¹ê42	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1692,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	278|333									
Ðþ¹ê43	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1693,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	278|333									
Ðþ¹ê44	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1694,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	278|333									
Ðþ¹ê45	0	6	0	1	1				14				battle005	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1695,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	278|333									
±ù»¢1	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1722,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	334									
±ù»¢2	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1723,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	334									
±ù»¢3	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1724,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	334									
±ù»¢4	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1725,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	334									
±ù»¢5	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1726,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	334									
±ù»¢11	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1722,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	289|334									
±ù»¢12	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1723,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	289|334									
±ù»¢13	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1724,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	289|334									
±ù»¢14	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1725,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	289|334									
±ù»¢15	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1726,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	289|334									
±ù»¢21	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1722,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	290|334									
±ù»¢22	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1723,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	290|334									
±ù»¢23	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1724,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	290|334									
±ù»¢24	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1725,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	290|334									
±ù»¢25	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1726,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	290|334									
±ù»¢31	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1722,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	291|334									
±ù»¢32	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1723,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	291|334									
±ù»¢33	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1724,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	291|334									
±ù»¢34	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1725,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	291|334									
±ù»¢35	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1726,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	291|334									
±ù»¢41	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1722,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,600	0|0	100,0,0,50	100,0,0,100	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	292|334									
±ù»¢42	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1723,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,800	0|0	100,0,0,60	100,0,0,110	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	292|334									
±ù»¢43	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1724,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000	0|0	100,0,0,70	100,0,0,120	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	292|334									
±ù»¢44	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1725,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1200	0|0	100,0,0,80	100,0,0,130	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	292|334									
±ù»¢45	0	6	0	1	1				14				battle007	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1726,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1400	0|0	100,0,0,90	100,0,0,140	100,0,0,0	100,0,0,0															7	9	15	15	300	50	1500	1	200	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	292|334									
ò¿ÓÈ	0	6	0	1	1				14				battle010	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1759,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1800	0|0	100,0,0,110	100,0,0,160	100,0,80,0	100,0,100,0															7	9	15	15	300	50	1500	1	500	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	220					20	1	1	\script\main.lua	0	326									
ò¿ÓÈ	0	6	0	1	1				14				battle010	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1760,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,2000	0|0	100,0,0,120	100,0,0,170	100,0,80,0	100,0,100,0															7	9	15	15	300	50	1500	1	500	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	220					20	1	1	\script\main.lua	0	326									
ò¿ÓÈ	0	6	0	1	1				14				battle010	0	0	0	0	0	0	0	0	28	38	12	15	11	20	1761,100,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,2200	0|0	100,0,0,130	100,0,0,180	100,0,80,0	100,0,100,0															7	9	15	15	300	50	1500	1	500	0	1000	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	220					20	1	1	\script\main.lua	0	326									
ÑªÀÇ	0	6	0	1	1	NpcFace	zanwu		14				ani001	0	0	0	0	0	0	0	0	28	38	12	15	21	20	3016,10,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,1,4	100,0,0,1	78,0,1,5	0|0	100,0,1,0	100,0,1,-2	1,0,13,19	4,0,13,19															7	7	18	24	300	50	1500	1	60	40	30	20	10	0	0	50	50			0|0	0|0	-30|0	0|0	0|0	0|0	1080	95	\settings\item\droprate\xuelang2.ini				20	1	1	\script\main.lua	0	3858									
ÅÑ¾ü³âºò	0	6	0	1	1	NpcFace	panjunchihou		14				ani002	0	0	0	0	0	0	0	0	28	38	12	15	20	20	3016,10,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,1,4	50,0,1,-3	88,0,8,-35	0|0	100,0,1,0	100,0,1,-3	1,0,9,44	4,0,9,44															7	7	18	24	300	50	1500	1	60	40	30	20	10	0	0	50	50			0|0	0|0	-30|0	0|0	0|0	0|0	1080	105	\settings\item\droprate\beihaichihou.ini				20	1	1	\script\main.lua	1	3858									
ÅÑ¾üÂù×ä	0	6	0	1	1	NpcFace	panjunmanzu		14				ani003	0	0	0	0	0	0	0	0	28	38	12	15	20	20	3016,10,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,2,-7	50,0,1,-3	94,0,8,-35	0|0	100,0,1,0	100,0,1,-5	1,0,9,47	4,0,9,47															7	7	18	24	300	50	1500	1	60	40	30	20	10	0	0	50	50			0|0	0|0	-30|0	0|0	0|0	0|0	1080	115	\settings\item\droprate\beihaimanzu.ini				20	1	1	\script\main.lua	2	3858									
ÅÑ¾üÎé³¤	0	6	0	1	1	NpcFace	panjunwuzhang		14				ani004	0	0	0	0	0	0	0	0	28	38	12	15	21	20	3016,10,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,2,-7	50,0,1,-3	100,0,7,3	0|0	100,0,1,0	100,0,1,-7	1,0,7,79	4,0,7,79															7	7	18	24	300	50	1500	1	60	40	30	20	10	0	0	50	50			0|0	0|0	-30|0	0|0	0|0	0|0	1080	120	\settings\item\droprate\beihaipanjun.ini				20	1	1	\script\main.lua	3	3858									
ÅÑ¾üÁ÷¿Ü	0	6	0	1	1	NpcFace	panjunliukou		14				ani005	0	0	0	0	0	0	0	0	28	38	12	15	19	20	3016,10,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,1,4	50,0,1,-3	92,0,7,-22	0|0	100,0,1,0	100,0,1,-5	1,0,9,47	4,0,9,47															7	7	18	24	300	50	1500	1	60	40	30	20	10	0	0	50	50			0|0	0|0	-30|0	0|0	0|0	0|0	1080	105	\settings\item\droprate\beihailiukou.ini				20	1	1	\script\main.lua	4	3858									
ÅÑ¾üÌÓ±ø	0	6	0	1	1	NpcFace	panjuntaobing		14				ani004	0	0	0	0	0	0	0	0	28	38	12	15	20	20	3016,10,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,2,-7	50,0,1,-3	100,0,9,-46	0|0	100,0,1,0	100,0,1,-7	1,0,7,78	4,0,7,78															7	7	18	24	300	50	1500	1	60	40	30	20	10	0	0	50	50			0|0	0|0	-30|0	0|0	0|0	0|0	1080	120	\settings\item\droprate\beihaitaobing.ini				20	1	1	\script\main.lua	5	3858									
É½Ôô	0	6	0	1	1	NpcFace	shanzei		14				ani006	0	0	0	0	0	0	0	0	28	38	12	15	20	20	3016,10,1					\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,12,-494	100,0,1,-23	100,0,20,-599	0|0	100,0,1,0	100,0,1,-16	1,0,16,-347	4,0,16,-347															7	7	18	24	300	50	1500	1	60	40	30	20	10	0	0	50	50			0|0	0|0	-30|0	0|0	0|0	0|0	1080	110	\settings\item\droprate\shanzei.ini				20	1	1	\script\main.lua	6	3883									
