名称	道具种类	具体类别	详细类别	最小类别	对应物件索引	说明文字	动画文件	二级动画文件	品质	档次	爻装	爻装附加概率	价格	系统收购价格	负重	叠加	耐久	套装ID	脚本名	buff目标	Buff1	Buff2	Buff3	SkillID	SkillTarget	Group	CDTime	ActionTime	Log	换装部件	等级需求	职业需求	系需求	灵需求	力需求	体需求	术需求	物攻需求	魔攻需求	是否可修理	是否可以丢弃	ItemBUFF是否直接生效	是否可以交换	是否可拆爻	是否可升级	法宝蕴魂上限	法宝技能BUFF	是否可以出售	是否会死亡掉落	是否唯一	拿起音效	放下音效	使用音效	蕴魂	掉落npcid	显示类型
脱尘杖	0	0	210	4	322	寓意“无为世界清虚境，脱尘缘万事轻”，故名“脱尘”。	weapon1	fz7	1	2	1	50	5410	2320	21	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6146									34	60	0.0.0.1.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
五火神焰杖	0	0	211	4	322	与清虚道德真君赐给杨任的五火神焰扇同炉炼制，内含五昧真火，杖如火烧。	weapon1	fz8	1	2	1	50	6520	2720	33	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6147									35	70	0.0.0.1.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
七翎仙翁杖	0	0	212	4	322	南极仙翁随身手杖，取灵山神木而制，上有七根翎羽缀饰，乃取自七种神鸟颈间。	weapon1	fz9	1	2	1	50	7110	3120	40	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6148									35	80	0.0.0.1.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
九节神杖	0	0	213	4	322	灵山太阳之竹七节所制而成，上空一节，下空一节，以应天地，故称九节。	weapon1	fz10	1	3	1	50	9710	3520	44	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6149									36	90	0.0.0.1.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
玄凛法杖	0	0	214	4	322	取意幽冥冷月，通天教主为截教入室天师所制之法杖。	weapon1	fz3	2	1	1	50	600	690	3	0	6100	22	1	-1|-1|-1|-1|-1|-1|-1	6150									32		0.0.0.1.0.0				11	13312			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
太白法杖	0	0	215	4	322	天有五星，地有五行！截教天师以金星太白天行之数秘制而成。	weapon1	fz5	2	2	1	50	2190	2090	11	0	8100	23	1	-1|-1|-1|-1|-1|-1|-1	6151									33		0.0.0.1.0.0				38	50176			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
地玄法杖	0	0	216	4	322	修行高深，通晓地玄之人，方可以使用此装备。	weapon1	fz7	2	2	1	50	7250	3490	18	0	10100	24	1	-1|-1|-1|-1|-1|-1|-1	6152									34		0.0.0.1.0.0				75	81920			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
洞神法杖	0	0	217	4	322	“始入仙阶，授以洞神神宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz11	2	3	1	50	8200	4890	34	0	12100	25	1	-1|-1|-1|-1|-1|-1|-1	6153									35		0.0.0.1.0.0				173	169984			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
洞玄法杖	0	0	218	4	322	“既进中境，授以洞玄灵宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz12	2	3	1	50	15540	6220	44	0	14000	26	1	-1|-1|-1|-1|-1|-1|-1	6154									36		0.0.0.1.0.0				334	316416			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
洞真法杖	0	0	219	4	322	“即登上境，授以洞真天宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz13	2	3	1	50	20360	6920	48	0	15000	27	1	-1|-1|-1|-1|-1|-1|-1	6155									36		0.0.0.1.0.0				403	379904			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
通天法杖	0	0	220	4	322	截教师尊通天教主所制，传言深藏于截教碧游宫内。	weapon1	fz14	3	3	1	50	27990	9920	48	0	15000	28	1	-1|-1|-1|-1|-1|-1|-1	6156									37		0.0.0.1.0.0				419	398336			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
木钺	0	0	221	5	324	普通木制短钺。	weapon1	y1	0	1	1	50	2	1	3	0	5100		1	-1|-1|-1|-1|-1|-1|-1	6180									1	1	0.0.0.0.1.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
战钺	0	0	222	5	324	普通战斗用短钺。	weapon1	y1	0	1	1	50	10	5	3	0	5500		1	-1|-1|-1|-1|-1|-1|-1	6181									1	5	0.0.0.0.1.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
乌木弓	0	0	223	6	323	南方特产乌木所制成的弓。	weapon1	g2	0	1	1	50	40	20	5	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6182									32	10	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
檀木弓	0	0	224	6	323	由名贵的檀木料雕成的硬弓。	weapon1	g3	0	1	1	50	240	120	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6183									32	20	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
铁胎弓	0	0	225	6	323	用金属锻造而成的长弓，杀伤力很强。	weapon1	g4	0	1	1	50	440	220	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6184									33	30	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
透石弓	0	0	226	6	323	箭如流星出透石，只有不断努力方可达到出箭透石的能力。	weapon1	g5	0	1	1	50	640	320	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6185									33	40	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
双雕弓	0	0	227	6	323	取一箭双雕之意，预示持弓者无双箭法 。	weapon1	g6	0	2	1	50	840	420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6186									34	50	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
疾风弓	0	0	228	6	323	弓似乌云，箭如疾风。此弓入手，风云涌动。	weapon1	g7	0	2	1	50	1040	520	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6187									34	60	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
铁木弓	0	0	229	6	323	树中极品铁木所制长弓，弓身偏硬很难拉动。	weapon1	g3	1	1	1	50	860	720	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6188									32	20	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
铜石弓	0	0	230	6	323	南方特产铜石，非铜非石，坚硬异常。九黎族常用其制成弓箭。	weapon1	g4	1	1	1	50	1870	1120	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6189									33	30	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
霸王弓	0	0	231	6	323	霸王天下挥弓进。持此弓，隐有霸王之气魄。	weapon1	g5	1	1	1	50	2580	1520	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6190									33	40	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
飞云弓	0	0	232	6	323	世间名弓，弓身上面似乎有一层淡淡的红云浮动。	weapon1	g6	1	2	1	50	4340	1920	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6191									34	50	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
凤羽弓	0	0	233	6	323	用火凤的羽毛所装饰的神弓，相传有神兽庇佑。	weapon1	g7	1	2	1	50	5410	2320	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6192									34	60	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
天穹弓	0	0	234	6	323	天穹弓，散发出如天穹般神秘遥远的气息，而制此弓者，始终是个谜。	weapon1	g8	1	2	1	50	6520	2720	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6193									35	70	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
沉月弓	0	0	235	6	323	蚩尤在时，其下羽族族长所持之弓，此弓有穿月之力。	weapon1	g9	1	2	1	50	7110	3120	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6194									35	80	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
落日弓	0	0	236	6	323	箭神后羿所持之弓，曾持此弓射落九个太阳。	weapon1	g10	1	3	1	50	9710	3520	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6195									36	90	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
流云战弓	0	0	237	6	323	传说后羿制弓，嫦娥缝甲，谓之“流云逐日”。后人依据后羿所留之法仿制。	weapon1	g3	2	1	1	50	600	690	5	0	6100	29	1	-1|-1|-1|-1|-1|-1|-1	6196									32		0.0.0.0.0.1			10240	14				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
朱兽战弓	0	0	238	6	323	“诛凿齿于畴华之畴，杀九婴于凶水之上。”后羿曾诛杀恶兽以兽骨制成此弓。	weapon1	g5	2	2	1	50	2190	2090	23	0	8100	30	1	-1|-1|-1|-1|-1|-1|-1	6197									33		0.0.0.0.0.1			37888	45				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
翻云战弓	0	0	239	6	323	白苗杰出猎手方可使用此装备，具有翻云之力。	weapon1	g7	2	2	1	50	7250	3490	35	0	10100	31	1	-1|-1|-1|-1|-1|-1|-1	6198									34		0.0.0.0.0.1			72704	89				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
怒天战弓	0	0	240	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g11	2	3	1	50	8200	4890	68	0	12100	32	1	-1|-1|-1|-1|-1|-1|-1	6199									35		0.0.0.0.0.1			157696	175				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
亢天战弓	0	0	241	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g12	2	3	1	50	15540	6220	88	0	14000	33	1	-1|-1|-1|-1|-1|-1|-1	6200									36		0.0.0.0.0.1			302080	326				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
破天战弓	0	0	242	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g13	2	3	1	50	20360	6920	95	0	15000	34	1	-1|-1|-1|-1|-1|-1|-1	6201									36		0.0.0.0.0.1			371712	387				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
羿神战弓	0	0	243	6	323	“羿神一怒天可裂，振臂弯弓射九阳”，后羿成名后所制宝弓，羿神装之一。	weapon1	g14	3	3	1	50	27990	9920	95	0	15000	35	1	-1|-1|-1|-1|-1|-1|-1	6202									37		0.0.0.0.0.1			392192	401				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
石钺	0	0	244	5	324	普通石质钺。	weapon1	y2	0	1	1	50	40	20	5	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6226									2	10	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
青铜钺	0	0	245	5	324	青铜所锻造的钺，较坚固。	weapon1	y3	0	1	1	50	240	120	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6227									2	20	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
长生钺	0	0	246	5	324	九黎成年后长老所赠的武器，意为长生辟邪。	weapon1	y4	0	1	1	50	440	220	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6228									3	30	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
渡世钺	0	0	247	5	324	西方教传入中土的钺，外表华丽，取渡化世人之意。	weapon1	y5	0	1	1	50	640	320	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6229									3	40	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
龙牙钺	0	0	248	5	324	据说用龙牙制成，轻弹钺身，隐有龙吟。	weapon1	y6	0	2	1	50	840	420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6230									4	50	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
千峰钺	0	0	249	5	324	“千山万岳峰陡起”此钺成名于其如山般的气势，挥舞间更觉凌厉。	weapon1	y7	0	2	1	50	1040	520	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6231									4	60	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
紫铜钺	0	0	250	5	324	金属中掺入紫铜所锻造的钺，十分锋利。	weapon1	y3	1	1	1	50	860	720	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6232									2	20	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
离人钺	0	0	251	5	324	离人是兽使中一位杰出勇士，他死后族人纪念他制成此钺。	weapon1	y4	1	1	1	50	1870	1120	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6233									3	30	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
虎爪钺	0	0	252	5	324	钺身呈虎爪形，挥动似有虎吼之声，因此得名。	weapon1	y5	1	1	1	50	2580	1520	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6234									3	40	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
麟角钺	0	0	253	5	324	据说用麒麟角所制，世间罕有，所配者百邪不侵。	weapon1	y6	1	2	1	50	4340	1920	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6235									4	50	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
霞光钺	0	0	254	5	324	此钺乃九黎采天火淬炼而成，舞动间有霞光闪耀，令敌人眼花缭乱。	weapon1	y7	1	2	1	50	5410	2320	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6236									4	60	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
落魂钺	0	0	255	5	324	又名夺魂钺，始现于初次封神大战，后不知所踪。	weapon1	y8	1	2	1	50	6520	2720	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6237									5	70	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
七宝钺	0	0	256	5	324	钺身共镶七颗辟邪宝珠，相传为瑶池圣母赠与龙吉公主的护身法宝。	weapon1	y9	1	2	1	50	7110	3120	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6238									5	80	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
混天钺	0	0	257	5	324	聚九天之灵气所制成的宝钺，一直为瑶池之宝，后落入九黎族手中。	weapon1	y10	1	3	1	50	9710	3520	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6239									6	90	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
霸王战钺	0	0	258	5	324	传言蚩尤年少，怒斩恶虎。以虎牙为锋，制霸王钺。	weapon1	y3	2	1	1	50	600	690	5	0	6100	36	1	-1|-1|-1|-1|-1|-1|-1	6240									2		0.0.0.0.1.0		9			7168			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
青龙战钺	0	0	259	5	324	兽使通灵，此钺为“五尊”之一青龙所授。	weapon1	y5	2	2	1	50	2190	2090	23	0	8100	37	1	-1|-1|-1|-1|-1|-1|-1	6241									3		0.0.0.0.1.0		32			26624			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
覆雨战钺	0	0	260	5	324	青苗杰出巫者方可使用此装备，具有覆雨之效。	weapon1	y7	2	2	1	50	7250	3490	35	0	10100	38	1	-1|-1|-1|-1|-1|-1|-1	6242									4		0.0.0.0.1.0		62			53248			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
御兽战钺	0	0	261	5	324	九黎族神兵之一，只有完全拥有对野兽控制能力的兽使方可使用。	weapon1	y11	2	3	1	50	8200	4890	68	0	12100	39	1	-1|-1|-1|-1|-1|-1|-1	6243									5		0.0.0.0.1.0		137			116736			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
御灵战钺	0	0	262	5	324	九黎族神兵之一，只有完全拥有对灵兽控制能力的兽使方可使用。	weapon1	y12	2	3	1	50	15540	6220	88	0	14000	40	1	-1|-1|-1|-1|-1|-1|-1	6244									6		0.0.0.0.1.0		268			210944			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
御魂战钺	0	0	263	5	324	九黎族神兵之一，只有完全拥有对万物控制能力的兽使方可使用。	weapon1	y13	2	3	1	50	20360	6920	95	0	15000	41	1	-1|-1|-1|-1|-1|-1|-1	6245									6		0.0.0.0.1.0		331			250880			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
尤魂战钺	0	0	264	5	324	上古神兵之一，九黎族领袖蚩尤所持兵刃。	weapon1	y14	3	3	1	50	27990	9920	95	0	15000	42	1	-1|-1|-1|-1|-1|-1|-1	6246									7		0.0.0.0.1.0		342			262144			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]云头刀	0	0	265	1	319	此刀因刀头呈圆型，形似云头，故得名云头刀，商周两军中均较为常见。	weapon1	dd3	4	1	0	0	2410	2520	19	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6023									2	20	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]子母刀	0	0	266	1	319	此刀有两刃，除主刀外，护手处亦有一刃，军队高级斥侯专用，便于任务刺杀。	weapon1	dd4	4	1	0	0	3840	3820	34	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6024									3	30	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]赤铜刀	0	0	267	1	319	三山关总兵邓九公惯用兵器，此刀为精炼赤烧铜打造而成，奇特的是，完成后刀身仍红似火烧，因此得名赤铜。	weapon1	dd5	4	1	0	0	7220	5120	41	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6025									3	40	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]游龙刀	0	0	268	1	319	天界之兵刃，佩戴如游龙盘绕腰间，常被瑶池门人用于斩妖伏魔。	weapon1	dd6	4	2	0	0	12140	6420	49	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6026									4	50	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]如烟刀	0	0	269	1	319	渑池总兵张奎随身之物，刀身常年笼罩有一层薄烟，舞动时迷幻难测，因而得名如烟。	weapon1	dd7	4	2	0	0	13760	7720	64	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6027									4	60	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]化血刀	0	0	270	1	319	蓬莱岛余化之物，此刀之奇，有诗为证“丹炉曾煅炼，灵气后先妙，透甲元神丧，沾身性命无”。	weapon1	dd8	4	2	0	0	14350	9020	98	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6028									5	70	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]赤帝刀	0	0	271	1	319	炎帝与黄帝中原争雄所用之兵器，刀刃之上有紫色光芒，相传为上古玄晶铸化。	weapon1	dd9	4	2	0	0	19900	10320	120	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6029									5	80	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]玄天神刀	0	0	272	1	319	九天玄女赠与黄帝的三件神兵之一，虽不如斩蚩尤之轩辕剑的名气，但也威力却毫不逊色。	weapon1	dd10	4	3	0	0	27200	11620	131	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6030									6	90	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]云头刀	0	0	273	1	319	此刀因刀头呈圆型，形似云头，故得名云头刀，商周两军中均较为常见。	weapon1	dd3	4	1	0	0	2410	2520	19	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6031									2	20	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]子母刀	0	0	274	1	319	此刀有两刃，除主刀外，护手处亦有一刃，军队高级斥侯专用，便于任务刺杀。	weapon1	dd4	4	1	0	0	3840	3820	34	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6032									3	30	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]赤铜刀	0	0	275	1	319	三山关总兵邓九公惯用兵器，此刀为精炼赤烧铜打造而成，奇特的是，完成后刀身仍红似火烧，因此得名赤铜。	weapon1	dd5	4	1	0	0	7220	5120	41	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6033									3	40	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]游龙刀	0	0	276	1	319	天界之兵刃，佩戴如游龙盘绕腰间，常被瑶池门人用于斩妖伏魔。	weapon1	dd6	4	2	0	0	12140	6420	49	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6034									4	50	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]如烟刀	0	0	277	1	319	渑池总兵张奎随身之物，刀身常年笼罩有一层薄烟，舞动时迷幻难测，因而得名如烟。	weapon1	dd7	4	2	0	0	13760	7720	64	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6035									4	60	1.0.0.0.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
